epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
357,0.1222,0.0040,0.1163,0.1451,3.1362,0.1099,0.1095,32
358,0.1214,0.0035,0.1161,0.1446,2.8663,0.1476,0.1429,32
359,0.1234,0.0036,0.1180,0.1457,2.9235,0.1573,0.1502,33
360,0.1213,0.0042,0.1156,0.1431,2.7663,0.1815,0.1587,32
361,0.1191,0.0035,0.1141,0.1405,2.6080,0.2055,0.1843,32
362,0.1223,0.0034,0.1171,0.1457,2.7797,0.1289,0.1271,32
363,0.1217,0.0037,0.1163,0.1443,2.8091,0.1465,0.1318,32
364,0.1231,0.0039,0.1171,0.1448,3.2066,0.1045,0.0989,32
365,0.1238,0.0042,0.1176,0.1478,3.2992,0.0982,0.0960,32
366,0.1211,0.0040,0.1154,0.1428,2.9358,0.1392,0.1277,32
367,0.1248,0.0044,0.1184,0.1467,3.3232,0.1013,0.1062,32
368,0.1231,0.0039,0.1171,0.1465,3.2508,0.0973,0.1042,32
369,0.1230,0.0036,0.1176,0.1463,2.8514,0.2198,0.1434,33
370,0.1234,0.0039,0.1176,0.1456,3.1262,0.1258,0.1351,33
371,0.1223,0.0041,0.1164,0.1439,3.0542,0.1149,0.1044,33
372,0.1194,0.0036,0.1142,0.1407,2.6585,0.1769,0.1999,32
373,0.1224,0.0037,0.1171,0.1458,2.8053,0.1812,0.1608,33
374,0.1235,0.0037,0.1179,0.1470,2.9819,0.1647,0.1560,32
375,0.1234,0.0042,0.1176,0.1459,2.9171,0.1427,0.1490,33
376,0.1204,0.0034,0.1152,0.1440,2.7986,0.1825,0.1740,32
377,0.1218,0.0039,0.1162,0.1434,2.9254,0.1270,0.1161,32
378,0.1193,0.0040,0.1136,0.1388,2.8426,0.1505,0.1553,33
379,0.1210,0.0035,0.1157,0.1440,2.8724,0.1794,0.1664,32
380,0.1219,0.0039,0.1161,0.1416,3.1142,0.1146,0.1104,32
381,0.1186,0.0036,0.1132,0.1372,2.9595,0.1242,0.1397,33
382,0.1179,0.0038,0.1122,0.1361,3.0397,0.1303,0.1196,32
383,0.1189,0.0040,0.1128,0.1368,3.2785,0.1057,0.1057,32
384,0.1165,0.0035,0.1113,0.1344,2.7614,0.1806,0.1825,33
385,0.1199,0.0042,0.1133,0.1384,3.7097,0.0978,0.1001,32
386,0.1171,0.0042,0.1108,0.1331,3.4145,0.1147,0.0939,32
387,0.1187,0.0049,0.1120,0.1363,3.2958,0.1204,0.1121,32
388,0.1198,0.0048,0.1125,0.1356,4.0006,0.0582,0.0536,32
389,0.1175,0.0046,0.1105,0.1332,3.7709,0.0710,0.0592,33
390,0.1172,0.0040,0.1110,0.1338,3.3615,0.1048,0.0987,33
391,0.1214,0.0051,0.1133,0.1340,4.4788,0.0370,0.0438,32
392,0.1162,0.0040,0.1099,0.1332,3.5366,0.0891,0.0869,32
393,0.1154,0.0037,0.1098,0.1326,3.0410,0.1360,0.1295,32
394,0.1138,0.0039,0.1081,0.1293,2.9449,0.1438,0.1277,32
395,0.1162,0.0038,0.1102,0.1317,3.3496,0.1098,0.1051,33
396,0.1164,0.0037,0.1104,0.1326,3.4212,0.1081,0.1011,33
397,0.1156,0.0036,0.1097,0.1313,3.3980,0.0944,0.0844,32
398,0.1149,0.0036,0.1096,0.1317,2.7759,0.1896,0.2075,32
399,0.1149,0.0035,0.1095,0.1315,2.9758,0.1711,0.1588,32
400,0.1175,0.0044,0.1113,0.1344,3.0665,0.1221,0.1262,33
